customer_id,address_type,street,city,state,pincode,is_default
1b4606d7f38622862cd1cd8002595266,Shipping,"Synthetic Street 1B4606, Suite 885",Joao Pessoa,PB,58073-000,1
58c62292d014e282834a8eb36f4a98a7,Shipping,"Synthetic Street 58C622, Suite 470",Sao Fidelis,RJ,28400-000,1
c84c9cdfce20211630af230c743c96f5,Shipping,"Synthetic Street C84C9C, Suite 445",Sao Sebastiao Do Cai,RS,95760-000,1
30481e1a036ca07d9f53c0a3a160a72a,Shipping,"Synthetic Street 30481E, Suite 364",Belo Horizonte,MG,30110-000,1
67c96d10b5b6bc1f49410cbdc5f7b282,Shipping,"Synthetic Street 67C96D, Suite 608",Salvador,BA,40080-000,1
4897f0607bb084b7a12f7afeaaf30c08,Shipping,"Synthetic Street 4897F0, Suite 454",Sao Paulo,SP,01456-000,1
213b36024bb0b8261de0ffbd652ebc34,Shipping,"Synthetic Street 213B36, Suite 910",Indaiatuba,SP,13348-000,1
5e5da0d5d7ed4e45debc5ec6eea3a018,Shipping,"Synthetic Street 5E5DA0, Suite 314",Nova Friburgo,RJ,28615-000,1
f40511c8bdc27d27e6b36d78bd7931b8,Shipping,"Synthetic Street F40511, Suite 161",Cuiaba,MT,78050-000,1
66eeaaa6c61aee3fe0329bb54017a3bb,Shipping,"Synthetic Street 66EEAA, Suite 180",Taboao Da Serra,SP,06786-000,1
61fa33dc48c2f32ab1531f5a77bc9382,Shipping,"Synthetic Street 61FA33, Suite 863",Embu Das Artes,SP,06823-000,1
c76b710293ee9d018a0d272f06a6abc4,Shipping,"Synthetic Street C76B71, Suite 726",Itapevi,SP,06693-000,1
d1484b34e362c48002d3ee703d5eb89d,Shipping,"Synthetic Street D1484B, Suite 194",Rio De Janeiro,RJ,20261-000,1
a0368361ef07cbe4cca677b5ddd9db2c,Shipping,"Synthetic Street A03683, Suite 301",Campo Limpo Paulista,SP,13236-000,1
4b939e88121ef0cdc6aa0af6d6435337,Shipping,"Synthetic Street 4B939E, Suite 820",Itapevi,SP,06654-000,1
7921531d800b80f9bdcc78c66d088537,Shipping,"Synthetic Street 792153, Suite 207",Sao Pedro Da Aldeia,RJ,28944-000,1
ac94b0426cf12741dbd4c0138a2afa73,Shipping,"Synthetic Street AC94B0, Suite 884",Amparo,SP,13902-000,1
a54334127fc03ecd25d634d4be01027b,Shipping,"Synthetic Street A54334, Suite 646",Rio De Janeiro,RJ,21231-000,1
481076c0b553cfcaf790314d557c0662,Shipping,"Synthetic Street 481076, Suite 323",Rondonopolis,MT,78721-000,1
e334cd61ef661e8433a447ce67e5c40e,Shipping,"Synthetic Street E334CD, Suite 424",Osasco,SP,06246-000,1
177862fb87d1e3171a5948b326da8928,Shipping,"Synthetic Street 177862, Suite 662",Guarulhos,SP,07134-000,1
e12f7f1e96f1f9f6361572028a1fad5a,Shipping,"Synthetic Street E12F7F, Suite 264",Rio De Janeiro,RJ,21350-000,1
29d4565784c57f7afdd2d646af68f6d7,Shipping,"Synthetic Street 29D456, Suite 140",Goiania,GO,74085-000,1
e7d9a6b4c9bd10f8881fd29f0fb8ad01,Shipping,"Synthetic Street E7D9A6, Suite 316",Itajai,SC,88303-000,1
af842a6ed9f77511c9bf46922a29ecb5,Shipping,"Synthetic Street AF842A, Suite 796",Paulinia,SP,13140-000,1
f9ad2c5d1b981a123c8b175d4ead30ec,Shipping,"Synthetic Street F9AD2C, Suite 753",Elias Fausto,SP,13350-000,1
0294bdc2d323f7399d6c38690095e94b,Shipping,"Synthetic Street 0294BD, Suite 680",Sao Paulo,SP,01527-000,1
b945e00d934235031f0485a01ee7e70d,Shipping,"Synthetic Street B945E0, Suite 821",Rio De Janeiro,RJ,22031-000,1
1219d654c245523b2dd7c59dd89ba28c,Shipping,"Synthetic Street 1219D6, Suite 611",Sao Paulo,SP,04367-000,1
fdaccf442f4f2638678e895e425b4919,Shipping,"Synthetic Street FDACCF, Suite 216",Sao Paulo,SP,01017-000,1
efc58ec022b8ccef70b3218b74b0fd7e,Shipping,"Synthetic Street EFC58E, Suite 697",Sao Paulo,SP,01405-000,1
49408479eded405b1623faad5a5e9403,Shipping,"Synthetic Street 494084, Suite 124",Belo Horizonte,MG,30720-000,1
819cd2edc9468d181a2e071529d743c7,Shipping,"Synthetic Street 819CD2, Suite 199",Novo Hamburgo,RS,93415-000,1
d4fd3ee4bbc710dbefab8f90f3d43bb4,Shipping,"Synthetic Street D4FD3E, Suite 584",Salvador,BA,41720-000,1
f710c6901968ec0a8bed20d789690102,Shipping,"Synthetic Street F710C6, Suite 291",Rio De Janeiro,RJ,22753-000,1
cf8c2c98dd39a8d3b996f47f49c6ccc1,Shipping,"Synthetic Street CF8C2C, Suite 462",Joao Monlevade,MG,35930-000,1
ed64f46181e8ac77b7e9d545c082594d,Shipping,"Synthetic Street ED64F4, Suite 550",Belo Horizonte,MG,30110-000,1
d53f29401f59a2af7223b447958050e2,Shipping,"Synthetic Street D53F29, Suite 245",Sao Paulo,SP,05028-000,1
8fc82e5b44d12735c53b107b7fabc9f0,Shipping,"Synthetic Street 8FC82E, Suite 423",Porto Feliz,SP,18540-000,1
df9f0597885f6b03f08f63aaf6045d06,Shipping,"Synthetic Street DF9F05, Suite 184",Salvador,BA,41750-000,1
53310ffaaf0aeac192ea840f0804158c,Shipping,"Synthetic Street 53310F, Suite 983",Igrejinha,RS,95650-000,1
6adeaed123a313f1dfa85b88340eb037,Shipping,"Synthetic Street 6ADEAE, Suite 191",Rio De Janeiro,RJ,22430-000,1
8f2fdc7067b9aeb2753f5559da031c0f,Shipping,"Synthetic Street 8F2FDC, Suite 547",Sumare,SP,13173-000,1
05976e2151f7efa4d1bd1bda5d378ee7,Shipping,"Synthetic Street 05976E, Suite 302",Jundiai,SP,13214-000,1
152e41e668bcc58f2d98dcec34cc5e6f,Shipping,"Synthetic Street 152E41, Suite 301",Rio De Janeiro,RJ,21030-000,1
b7f7fb7f6a0428fe6020dbae9446b085,Shipping,"Synthetic Street B7F7FB, Suite 372",Petropolis,RJ,25651-000,1
49141fd47ea9b5294d613b5aa42acd0a,Shipping,"Synthetic Street 49141F, Suite 134",Sao Paulo,SP,03132-000,1
032573996a6b19166a327f7d4c7eda5b,Shipping,"Synthetic Street 032573, Suite 899",Sao Paulo,SP,02222-000,1
e8df29dd96676053bccb41ded46935d6,Shipping,"Synthetic Street E8DF29, Suite 810",Imbituba,SC,88780-000,1
4856da1536ce064cbeec789ea90e38bc,Shipping,"Synthetic Street 4856DA, Suite 718",Recife,PE,50020-000,1
6a0a549e7d20a02c112dc6be0c395a51,Shipping,"Synthetic Street 6A0A54, Suite 991",Calcado,PE,55375-000,1
1562e66995fc7bfac7bbe29e636372c6,Shipping,"Synthetic Street 1562E6, Suite 940",Jaboatao Dos Guararapes,PE,54410-000,1
8d53fbea5a20c43213a4ae7d8f90032c,Shipping,"Synthetic Street 8D53FB, Suite 407",Salvador,BA,41610-000,1
f20558add423d3a6a6cec67d4741d26a,Shipping,"Synthetic Street F20558, Suite 106",Estancia,SE,49200-000,1
234b4b9cd00c18fe510c59faeebbfccf,Shipping,"Synthetic Street 234B4B, Suite 393",Santos,SP,11025-000,1
76b652d71b511e315d136d3c052614f2,Shipping,"Synthetic Street 76B652, Suite 129",Blumenau,SC,89055-000,1
cffd0d926993c9d808811cbbd8b6b72a,Shipping,"Synthetic Street CFFD0D, Suite 869",Araguari,MG,38440-000,1
fdd7f0e4967fb03fd9b8821428908ed7,Shipping,"Synthetic Street FDD7F0, Suite 975",Cotia,SP,06706-000,1
b7e89e4d15582e53c2806161b97ab8f4,Shipping,"Synthetic Street B7E89E, Suite 160",Campinas,SP,13040-000,1
89a849f3bed91ccdf5e59901d0510071,Shipping,"Synthetic Street 89A849, Suite 744",Barueri,SP,06436-000,1
845ad037b6e39255ab457e1c587eb455,Shipping,"Synthetic Street 845AD0, Suite 756",Guarulhos,SP,07172-000,1
aab19b44415043c9cf141d90a59c2c4f,Shipping,"Synthetic Street AAB19B, Suite 285",Campinas,SP,13070-000,1
34f80311e279ad6d7dc6542a693698ae,Shipping,"Synthetic Street 34F803, Suite 342",Americana,SP,13477-000,1
2c8de0a9e6dc4b80ea9f3a56e0e20009,Shipping,"Synthetic Street 2C8DE0, Suite 237",Barbacena,MG,36204-000,1
7d01a35bfa2dc387014078b976938984,Shipping,"Synthetic Street 7D01A3, Suite 724",Niteroi,RJ,24220-000,1
775562f9ac3ff98e81ecb9d35ba922d0,Shipping,"Synthetic Street 775562, Suite 148",Sao Paulo,SP,01222-000,1
8b26c030d47c1306bdc45b3500eaead7,Shipping,"Synthetic Street 8B26C0, Suite 452",Ponte Nova,MG,35430-000,1
dbf10059c4dfeb1a7ca3051d0071f06b,Shipping,"Synthetic Street DBF100, Suite 363",Volta Redonda,RJ,27211-000,1
79c481d31d793a66a85f43af431eb745,Shipping,"Synthetic Street 79C481, Suite 611",Jatai,GO,75803-000,1
9bc26fe6fd9365ef95a2f6a3a20a0b87,Shipping,"Synthetic Street 9BC26F, Suite 635",Valinhos,SP,13272-000,1
9925e1d7dff0d807355599dee04830ab,Shipping,"Synthetic Street 9925E1, Suite 299",Feira De Santana,BA,44001-000,1
48680892805d48a4e6f5123eaea078db,Shipping,"Synthetic Street 486808, Suite 116",Votuporanga,SP,15505-000,1
223b254527e81c34ebbdca8f87956745,Shipping,"Synthetic Street 223B25, Suite 688",Recife,PE,50761-000,1
9c9cef121cb812cb301babddc2d8331e,Shipping,"Synthetic Street 9C9CEF, Suite 838",Uberaba,MG,38067-000,1
b3a1a221ad27da82c2973f1a108f939c,Shipping,"Synthetic Street B3A1A2, Suite 605",Rondon Do Para,PA,68638-000,1
a9e070f61d35aa13e420c8597b5ccb3d,Shipping,"Synthetic Street A9E070, Suite 655",Belo Horizonte,MG,31744-000,1
a9620df464e8953a5b6b8c2c1b138189,Shipping,"Synthetic Street A9620D, Suite 192",Itaquaquecetuba,SP,08576-000,1
336a5319af40378c86fd797109f2b818,Shipping,"Synthetic Street 336A53, Suite 328",Sao Paulo,SP,03227-000,1
e9eb349dc21fe3d8de0e58e902ca3ec2,Shipping,"Synthetic Street E9EB34, Suite 568",Ribeirao Preto,SP,14015-000,1
9cb05885262e3459811af52c1818e354,Shipping,"Synthetic Street 9CB058, Suite 379",Sao Paulo,SP,04617-000,1
8a8bb19b60003cf64841d16cea1d788b,Shipping,"Synthetic Street 8A8BB1, Suite 310",Sao Jose Dos Campos,SP,12236-000,1
11dfafdbc0661252d0c957bb66eca814,Shipping,"Synthetic Street 11DFAF, Suite 482",Sao Paulo,SP,01220-000,1
400b925fa2cc2455139b1fe094c45829,Shipping,"Synthetic Street 400B92, Suite 817",Patrocinio Do Muriae,MG,36860-000,1
77dcaacd61039f6aea366585acea9a20,Shipping,"Synthetic Street 77DCAA, Suite 497",Campinas,SP,13024-000,1
befed7f0bf7fc3d0262b0f95989a36ae,Shipping,"Synthetic Street BEFED7, Suite 564",Joao Pessoa,PB,58058-000,1
43b08d281d4af0b878d09f942ed5978e,Shipping,"Synthetic Street 43B08D, Suite 707",Nova Iguacu,RJ,26010-000,1
5cd349e7d2a4516c1a97c2089b89ffd2,Shipping,"Synthetic Street 5CD349, Suite 620",Rio De Janeiro,RJ,21555-000,1
2e2184d1356da6b014de1af7efb0f093,Shipping,"Synthetic Street 2E2184, Suite 575",Vargem Grande Do Sul,SP,13880-000,1
95fa05d3222022ab6b98ff95b57a7e2a,Shipping,"Synthetic Street 95FA05, Suite 297",Itapema,SC,88220-000,1
16a80e00832b1f2f7dbdb8073f8e2ed1,Shipping,"Synthetic Street 16A80E, Suite 933",Sao Paulo,SP,01306-000,1
f774a1b6de038bc38320ec8751c6df8b,Shipping,"Synthetic Street F774A1, Suite 902",Presidente Dutra,MA,65760-000,1
a89a95e5997bb50f1ecf91b3ef2383ed,Shipping,"Synthetic Street A89A95, Suite 508",Osorio,RS,95520-000,1
a6c56fed631b174328937ede769d7746,Shipping,"Synthetic Street A6C56F, Suite 195",Florianopolis,SC,88054-000,1
9b15ce578b528d24ad6640a5ad19bc7f,Shipping,"Synthetic Street 9B15CE, Suite 142",Valinhos,SP,13274-000,1
457ab5dfd477fe2ac53e051f07d4c0c8,Shipping,"Synthetic Street 457AB5, Suite 376",Curitiba,PR,81030-000,1
e73001f4895ca0918ef165040cebd971,Shipping,"Synthetic Street E73001, Suite 814",Rio De Janeiro,RJ,20961-000,1
d6dfb887a0dea041a5be2712dc856cde,Shipping,"Synthetic Street D6DFB8, Suite 432",Sao Paulo,SP,01315-000,1
f5dd4480c44d03775bc73f63771d987d,Shipping,"Synthetic Street F5DD44, Suite 784",Sao Paulo,SP,08344-000,1
76bf559b3b17a29c539449167daeef6a,Shipping,"Synthetic Street 76BF55, Suite 962",Sao Paulo,SP,01303-000,1
289bc385e927d2777efdd16b74040d1c,Shipping,"Synthetic Street 289BC3, Suite 316",Joinville,SC,89239-000,1
89b765801f4e0aed646a9814b76d22ef,Shipping,"Synthetic Street 89B765, Suite 972",Bauru,SP,17017-000,1
0db6b854133b3ee6a248e68e6ffa5476,Shipping,"Synthetic Street 0DB6B8, Suite 504",Dois Irmaos,RS,93950-000,1
9f5e6c300b83e6d4ab2815c44c830f86,Shipping,"Synthetic Street 9F5E6C, Suite 197",Rio De Janeiro,RJ,22081-000,1
24d2024d150b5b7ece1c1c7c5d6abe0d,Shipping,"Synthetic Street 24D202, Suite 477",Sao Paulo,SP,05060-000,1
e4ccba2bd3c63fd05d8db68df49391f5,Shipping,"Synthetic Street E4CCBA, Suite 734",Taboao Da Serra,SP,06765-000,1
2d9f3f772e5a33007b6c9fcd31e36535,Shipping,"Synthetic Street 2D9F3F, Suite 326",Itu,SP,13304-000,1
9e1aa59675b1a4a28f87894dac4cf915,Shipping,"Synthetic Street 9E1AA5, Suite 549",Recife,PE,52121-000,1
24247981faaabe758fd1eafaae11cdc8,Shipping,"Synthetic Street 242479, Suite 699",Maceio,AL,57073-000,1
e8001d7ab27230c1f2fb39aa63aea136,Shipping,"Synthetic Street E8001D, Suite 958",Itaperuna,RJ,28300-000,1
30ef8b3605029f284dbb9f498d07c3bd,Shipping,"Synthetic Street 30EF8B, Suite 385",Passo Fundo,RS,99025-000,1
a0b95bd8f303ed100b2eeabf2aee018e,Shipping,"Synthetic Street A0B95B, Suite 451",Teresopolis,RJ,25963-000,1
c5dc5c2635cadde29865e0a2d9611658,Shipping,"Synthetic Street C5DC5C, Suite 631",Pouso Alegre,MG,37551-000,1
1dfde15592f9f515c05afa0a58075f25,Shipping,"Synthetic Street 1DFDE1, Suite 160",Santo Antonio De Padua,RJ,28470-000,1
e8f406ba92b9d938ac7a9fc67261bfb0,Shipping,"Synthetic Street E8F406, Suite 117",Itajai,SC,88302-000,1
4e1b18809b98d358415a6aa0e4a8b84b,Shipping,"Synthetic Street 4E1B18, Suite 246",Barueri,SP,06465-000,1
74b90a2c4250b43e544e95d3b99b3c7e,Shipping,"Synthetic Street 74B90A, Suite 857",Belo Horizonte,MG,30840-000,1
033bfcc96fba016e72b1c0943459efdc,Shipping,"Synthetic Street 033BFC, Suite 223",Sao Paulo,SP,04180-000,1
2c4f1092bd119ecf092582dfa6ce27b5,Shipping,"Synthetic Street 2C4F10, Suite 409",Mogi Das Cruzes,SP,08710-000,1
a9b9b7f95590117e0c486b4eeeff141d,Shipping,"Synthetic Street A9B9B7, Suite 235",Rio De Janeiro,RJ,22470-000,1
61d5812ce409015a34adc36209b69605,Shipping,"Synthetic Street 61D581, Suite 771",Nova Iguacu,RJ,26270-000,1
78b2443c711ce5237112525cadcb4783,Shipping,"Synthetic Street 78B244, Suite 591",Rio De Janeiro,RJ,22795-000,1
d581465159d4454994f5767dab45ac01,Shipping,"Synthetic Street D58146, Suite 887",Sao Paulo,SP,02271-000,1
3deb4a6474e67d18f2a230a98fbf2f0d,Shipping,"Synthetic Street 3DEB4A, Suite 912",Seropedica,RJ,23898-000,1
16d462f1c4b0a2755d5097b1620d1b0d,Shipping,"Synthetic Street 16D462, Suite 762",Assis Chateaubriand,PR,85935-000,1
1b8cd5471b18f9ff8376d7ebf26a3a59,Shipping,"Synthetic Street 1B8CD5, Suite 551",Rio De Janeiro,RJ,22743-000,1
56d07eb465277886334a0dc77d376b76,Shipping,"Synthetic Street 56D07E, Suite 819",Sao Paulo,SP,05305-000,1
2310e5d67dae3a782557dda6c58428b5,Shipping,"Synthetic Street 2310E5, Suite 782",Sao Paulo,SP,02998-000,1
e1407f4d2fd92ed069307bb0b836615a,Shipping,"Synthetic Street E1407F, Suite 332",Balsas,MA,65800-000,1
d9a83581a9401aa4af643c738ba0df79,Shipping,"Synthetic Street D9A835, Suite 323",Pirai Do Sul,PR,84240-000,1
177b1d2638cdcb80915b829a2c81b19a,Shipping,"Synthetic Street 177B1D, Suite 655",Rio De Janeiro,RJ,22061-000,1
5dac8a6c162461827a75f470090ac4ac,Shipping,"Synthetic Street 5DAC8A, Suite 328",Rio De Janeiro,RJ,21931-000,1
5805cee6b0a24ef61240799512ddcfb9,Shipping,"Synthetic Street 5805CE, Suite 964",Belo Horizonte,MG,30285-000,1
3d58c3e6c1f21786fbe8e641f355792a,Shipping,"Synthetic Street 3D58C3, Suite 196",Cruz Alta,RS,98040-000,1
cd5c58ed66702e6ee5b09be4a30d9108,Shipping,"Synthetic Street CD5C58, Suite 287",Cabo Frio,RJ,28907-000,1
eafbe5fb671d3f41dd8fb0ffccb997b4,Shipping,"Synthetic Street EAFBE5, Suite 253",Recife,PE,50870-000,1
4b66c0726b75991c1ea3791913367fc7,Shipping,"Synthetic Street 4B66C0, Suite 862",Sao Paulo,SP,04459-000,1
da3d0688f0ae9fcc474e10071d11cf8f,Shipping,"Synthetic Street DA3D06, Suite 396",Vitoria Da Conquista,BA,45052-000,1
3ae3020ba7a772196e5f1368d175a65d,Shipping,"Synthetic Street 3AE302, Suite 438",Belem,PA,66610-000,1
b5888ddd6375b6eb28e07d26a8dd75e3,Shipping,"Synthetic Street B5888D, Suite 456",Niquelandia,GO,76420-000,1
e608691ff0899ed4f5894bbf8eec599a,Shipping,"Synthetic Street E60869, Suite 818",Sao Luis,MA,65073-000,1
3ead32e6288fee05cdd24c9999238a4a,Shipping,"Synthetic Street 3EAD32, Suite 598",Niteroi,RJ,24342-000,1
adf4fe4a0c7455d38ce27058d4b85f97,Shipping,"Synthetic Street ADF4FE, Suite 605",Bauru,SP,17022-000,1
03644b2af667f84e80ce998ae8b1cc35,Shipping,"Synthetic Street 03644B, Suite 775",Americana,SP,13469-000,1
d0692aee4dc7a69aad0c333cea0bd006,Shipping,"Synthetic Street D0692A, Suite 231",Rio De Janeiro,RJ,22281-000,1
d98a8569d0a97a73b409f2abc148cb7f,Shipping,"Synthetic Street D98A85, Suite 639",Sao Paulo,SP,01302-000,1
d7768ff050b061e504e26cf4ed8a006d,Shipping,"Synthetic Street D7768F, Suite 835",Imbituba,SC,88780-000,1
2c6e340d1ba611782551f822ab3cea53,Shipping,"Synthetic Street 2C6E34, Suite 274",Ribeirao Preto,SP,14095-000,1
ebee9bb9ffc44a917e2dc7135bc38094,Shipping,"Synthetic Street EBEE9B, Suite 400",Maua,SP,09371-000,1
23e1bef9b3d57de340609229762d08cd,Shipping,"Synthetic Street 23E1BE, Suite 255",Sao Bernardo Do Campo,SP,09854-000,1
6664c325d22c0254b031ad0340d05c98,Shipping,"Synthetic Street 6664C3, Suite 587",Aracaju,SE,49032-000,1
89d09fb65dd87eb5274637fa3b684a97,Shipping,"Synthetic Street 89D09F, Suite 656",Rio De Janeiro,RJ,23071-000,1
ff4e1369e15a894e87ac95f0e1ff21a9,Shipping,"Synthetic Street FF4E13, Suite 732",Castro,PR,84165-000,1
b8e747e12cdc8733515943c0eea61e0c,Shipping,"Synthetic Street B8E747, Suite 367",Sao Paulo,SP,05001-000,1
a53f35f68424053a8cb5c55f63110cda,Shipping,"Synthetic Street A53F35, Suite 439",Rio De Janeiro,RJ,22793-000,1
7d0d8854f71d47ae116e13924548c421,Shipping,"Synthetic Street 7D0D88, Suite 927",Brasilia,DF,72306-000,1
1cd4ae7e04ee353090b3f56217e3c237,Shipping,"Synthetic Street 1CD4AE, Suite 371",Lorena,SP,12606-000,1
145362224284f253dc4021a47d6a1ed7,Shipping,"Synthetic Street 145362, Suite 826",Palmas,PR,85555-000,1
ce2efa658830417cdf0c87125a11cf55,Shipping,"Synthetic Street CE2EFA, Suite 589",Ubatuba,SP,11680-000,1
1981cc0180525fee9a18c2b88bd0ad3a,Shipping,"Synthetic Street 1981CC, Suite 547",Rio De Janeiro,RJ,23063-000,1
c02a093f9bd733ad82049a6ad1eaaf15,Shipping,"Synthetic Street C02A09, Suite 275",Canela,RS,95680-000,1
7804384addbe34ce87aabfc43ad63e9e,Shipping,"Synthetic Street 780438, Suite 797",Sao Paulo,SP,05372-000,1
1fe8fcbefc8f04ba316f4afd0b034a67,Shipping,"Synthetic Street 1FE8FC, Suite 312",Sao Paulo,SP,03357-000,1
16924f9438a259fc6a377fce4c9dc297,Shipping,"Synthetic Street 16924F, Suite 559",Sao Paulo,SP,03558-000,1
af116fbccaa2f1d9db020b0625f4db08,Shipping,"Synthetic Street AF116F, Suite 277",Tres Coroas,RS,95660-000,1
82b2c7e623ab782bc767791920cc36a7,Shipping,"Synthetic Street 82B2C7, Suite 549",Sao Bernardo Do Campo,SP,09691-000,1
8c244b759a03e6fa314733fa29feaf77,Shipping,"Synthetic Street 8C244B, Suite 176",Sao Joao D'Alianca,GO,73760-000,1
5ff2f91ae5ef493cf7070eeacc099110,Shipping,"Synthetic Street 5FF2F9, Suite 182",Brasilia,DF,72250-000,1
ac9b75702a29fecffab5f975e5f0a630,Shipping,"Synthetic Street AC9B75, Suite 432",Maceio,AL,57052-000,1
5b2c2b2a8d9e890debe309928d321f20,Shipping,"Synthetic Street 5B2C2B, Suite 710",Sao Paulo,SP,03275-000,1
b9c8333aa3dcaff68839b583f880397e,Shipping,"Synthetic Street B9C833, Suite 400",Vila Velha,ES,29121-000,1
6eff1cd9cc7f4dde6e1cbb679e219a50,Shipping,"Synthetic Street 6EFF1C, Suite 900",Rio De Janeiro,RJ,21321-000,1
ae2a13be52ea5fee673fb7f720e856a0,Shipping,"Synthetic Street AE2A13, Suite 507",Belo Horizonte,MG,31814-000,1
31b3e8da8546fc9ff5fb7626964360d3,Shipping,"Synthetic Street 31B3E8, Suite 337",Suzano,SP,08696-000,1
24a4bae470bbd58be0bbbaec35d01021,Shipping,"Synthetic Street 24A4BA, Suite 481",Piracicaba,SP,13420-000,1
cdcc1be759b2117952718bb5d14fb274,Shipping,"Synthetic Street CDCC1B, Suite 821",Itapira,SP,13973-000,1
0897373755da346bcd56f3933d5331d2,Shipping,"Synthetic Street 089737, Suite 653",Sao Paulo,SP,04052-000,1
42bfaa0b5e0552df4694c38dad7d8c61,Shipping,"Synthetic Street 42BFAA, Suite 178",Caxias Do Sul,RS,95032-000,1
2a92f4fe4b7cab5cff814bd88149cb6d,Shipping,"Synthetic Street 2A92F4, Suite 523",Porto Alegre,RS,91240-000,1
c2e6cd02e75e83ebd8c81a89f2209b56,Shipping,"Synthetic Street C2E6CD, Suite 396",Ouro Verde De Minas,MG,39855-000,1
2ba177926f4acf1634e1227b4446e6fd,Shipping,"Synthetic Street 2BA177, Suite 805",Viamao,RS,94475-000,1
7d85325487bed44ddee4e098071a923e,Shipping,"Synthetic Street 7D8532, Suite 487",Sao Paulo,SP,01539-000,1
f71f43f5a8dc56beb6ebdabf0d82e802,Shipping,"Synthetic Street F71F43, Suite 393",Carapicuiba,SP,06364-000,1
4b4e6199c7c6bb267b2f53dbc2f2606a,Shipping,"Synthetic Street 4B4E61, Suite 101",Sorocaba,SP,18085-000,1
26be675c8620df708ca53a1f4231aa04,Shipping,"Synthetic Street 26BE67, Suite 776",Tubarao,SC,88708-000,1
c97f43354466238a486e90287d00b81d,Shipping,"Synthetic Street C97F43, Suite 684",Belem,PA,66810-000,1
b48f1f3c7b8375b6d250545025c4f7e9,Shipping,"Synthetic Street B48F1F, Suite 339",Fortaleza,CE,60442-000,1
2563debef98775f56e18a21966e412f1,Shipping,"Synthetic Street 2563DE, Suite 847",Viamao,RS,94515-000,1
8ae811f1cb9bdf616b018c95f923b3cf,Shipping,"Synthetic Street 8AE811, Suite 497",Itabirito,MG,35450-000,1
286981bcb37cb55d725d9f2c3bf72c2a,Shipping,"Synthetic Street 286981, Suite 497",Sao Paulo,SP,04866-000,1
1c290d269ec39433066446ef2c2d1654,Shipping,"Synthetic Street 1C290D, Suite 995",Inhumas,GO,75400-000,1
ef68ddfdfdda57ba861c05c82be873ac,Shipping,"Synthetic Street EF68DD, Suite 597",Indaiatuba,SP,13331-000,1
b464eecf5aa94f5c7f2a177306c00382,Shipping,"Synthetic Street B464EE, Suite 440",Bauru,SP,17064-000,1
4107febd1391556f3ff24e1f8f7cb5d4,Shipping,"Synthetic Street 4107FE, Suite 609",Belem,PA,66635-000,1
9a30b2294f18ddcee9918dd3f3554407,Shipping,"Synthetic Street 9A30B2, Suite 403",Anapolis,GO,75095-000,1
b5686a5d7847c086db5d0774188f7821,Shipping,"Synthetic Street B5686A, Suite 501",Joao Pessoa,PB,58013-000,1
f4c8f8a862c73b83c4a9895e56dd67a6,Shipping,"Synthetic Street F4C8F8, Suite 195",Rio De Janeiro,RJ,22450-000,1
b7ab287ff23be401c7b29b78c0a1ff86,Shipping,"Synthetic Street B7AB28, Suite 966",Sao Luis,MA,65073-000,1
9672859b65a3863580b284469dec2ada,Shipping,"Synthetic Street 967285, Suite 670",Brasilia,DF,72705-000,1
449f3747769bdc5e6bdf1a49c26fc8c1,Shipping,"Synthetic Street 449F37, Suite 650",Aguas Formosas,MG,39880-000,1
67903a0796622001d5ac40144df141a4,Shipping,"Synthetic Street 67903A, Suite 524",Valinhos,SP,13278-000,1
3d93772915efa454a89bf52047b0b285,Shipping,"Synthetic Street 3D9377, Suite 780",Contagem,MG,32050-000,1
64b58e8ac09198579e411a860973146f,Shipping,"Synthetic Street 64B58E, Suite 298",Curvelo,MG,35790-000,1
2d4912f3cb306836f73b919baad094ed,Shipping,"Synthetic Street 2D4912, Suite 623",Caraguatatuba,SP,11677-000,1
4dae676f051aacb175c08d890ea69644,Shipping,"Synthetic Street 4DAE67, Suite 438",Arraial Do Cabo,RJ,28930-000,1
6059928162bc26ee4ab6f19bb3105d94,Shipping,"Synthetic Street 605992, Suite 423",Osasco,SP,06020-000,1
6a2c39f27e5c40a4d2a0cd94aeb8c925,Shipping,"Synthetic Street 6A2C39, Suite 927",Rio De Janeiro,RJ,22723-000,1
d197c5a5247731ed7e496fe7744c119a,Shipping,"Synthetic Street D197C5, Suite 678",Rolandia,PR,86602-000,1
baafbc5a23b9a881b4b3b74ebc9593fa,Shipping,"Synthetic Street BAAFBC, Suite 401",Sumare,SP,13170-000,1
9a33dd59711dab6f08d324eee7e03ee9,Shipping,"Synthetic Street 9A33DD, Suite 749",Jurema,PE,55485-000,1
6e1512c1c3221bd24fa4848202727ab3,Shipping,"Synthetic Street 6E1512, Suite 313",Serra,ES,29164-000,1
64f183ca4b492cd85ff720bf298f743d,Shipping,"Synthetic Street 64F183, Suite 318",Sao Sebastiao Do Maranhao,MG,39795-000,1
115030e27b9970683ad81cb05679157c,Shipping,"Synthetic Street 115030, Suite 967",Jundiai,SP,13214-000,1
47dae9705bc097617f823f7cbedca145,Shipping,"Synthetic Street 47DAE9, Suite 417",Vitoria,ES,29055-000,1
a0f13a6ab11c5be53644b09057728707,Shipping,"Synthetic Street A0F13A, Suite 800",Taboao Da Serra,SP,06775-000,1
ff7cedf1c43f85a024344bd55944cf57,Shipping,"Synthetic Street FF7CED, Suite 720",Campinas,SP,13051-000,1
